date,HIS_all_norm,HIS_all_norm_MA12,HIS_threats_norm,HIS_threats_norm_MA12,HIS_acts_norm,HIS_acts_norm_MA12
2010-03,85.9370037820437,104.5067246721268,82.6808855237096,88.75812284164796,81.9408121995084,95.76380488417067
2010-04,84.8815944752661,104.6349525818247,65.644967280686,88.45502592795738,79.0708579946752,96.59851447804078
2010-05,61.9674664152451,103.3421904113532,56.3347208443071,88.3482923953983,54.8334982979803,94.53483433830563
2010-06,51.8541423786746,102.0638959321056,51.0445198486395,87.62026996555771,47.8591354565017,93.01715943738775
2010-07,43.6902395596688,99.5688018278557,41.0501019555179,85.36091103526287,38.6944136202245,90.58999767706638
2010-08,91.5025353143141,103.8232635939093,73.000694540411,88.73563249137057,95.5643004664077,95.52172771423363
2010-09,45.1937191925576,102.4033753025401,36.3168072713295,88.37860296916489,40.3988884369323,94.19740352931375
2010-10,76.7002260044912,103.9381158263879,69.674158803111,90.00586887990714,76.512009972432,96.45980340460666
2010-11,108.709134449832,109.3755082588175,112.184237825853,96.08541704601318,106.688614187165,101.9977571823138
2010-12,105.290394114975,112.9113155105785,104.853297932886,100.7891148262226,98.6234853058343,105.3679133309105
2011-01,149.043183738052,91.35254834334086,146.654997838859,83.28392939817888,141.604921480647,85.56819135215828
2011-02,72.6646893300078,81.45286072959401,75.1479044696449,76.21560784457954,67.2146397233965,77.4171314284754
2011-03,60.5268796128037,79.33535038215733,63.6388204591429,74.62876908919898,45.3068480612438,74.36430108362002
2011-04,45.2125765435644,76.02959888784885,44.4057297169142,72.85883262555133,36.9355003976623,70.85302128386896
2011-05,44.314565769024,74.5585238339971,36.547450532417,71.20989343289382,43.7827992624704,69.93212969757646
2011-06,39.457177705647,73.52544344457813,27.3168279041555,69.2325857708535,39.5034816006168,69.23582520958605
2011-07,36.4207413803716,72.9196519296367,22.2025595427318,67.66195723645465,32.219887066377,68.69628133009876
2011-08,33.2201840695264,68.06278932590439,29.5552934295968,64.0415071438868,29.6956863488269,63.20723015363368
2011-09,43.1197393589204,67.88995767310129,25.0251421292074,63.10053504870996,39.7227099257307,63.15088194436689
2011-10,35.6335546856988,64.46773506320191,31.0610897934373,59.88277929790382,30.2333656543533,59.29432825119367
2011-11,42.2726260183557,58.9313593605789,32.9989163723634,53.28400251011301,46.8567589672693,54.30834031620235
2011-12,40.9362368247941,53.56851291973049,19.1006570163024,46.13794910039771,27.2677645597912,48.3620302540321
2012-01,41.3942939536611,44.59777210436459,26.809518553814,36.15082582664397,30.9275157452105,39.13891310941239
2012-02,36.5985076000435,41.59225696020089,22.9297212282128,31.79931055652462,26.3942697148834,35.73721560870296
2012-03,38.0893794062962,39.72246527632527,26.7819088854598,28.7279012587177,31.2818609896974,34.5684666860741
2012-04,53.8655736517797,40.44354836867655,43.8068536084334,28.6779949163443,43.0455672398616,35.07763892292405
2012-05,27.7938488542217,39.06682195910968,18.0577654856449,27.13718782911329,25.1622295026677,33.52592477627382
2012-06,44.8494042110211,39.51617416789086,39.1292756898243,28.12155847791902,32.8747049332351,32.97352672065868
2012-07,35.2494509128995,39.41856662893485,29.870826465404,28.76058072147504,31.2804968374619,32.89524420158242
2012-08,24.4742686527407,38.68974034420271,32.4506384409109,29.00185947241788,19.1429607526161,32.01585040189818
2012-09,37.498026790172,38.22126429680701,43.3487910696473,30.52883021745454,27.9918656495232,31.03828004554756
2012-10,27.9960113014746,37.58480234812166,22.4970585507609,29.81516094723151,22.627469348209,30.40445535336887
2012-11,30.0040953549222,36.56242479283554,26.5709936285979,29.27950071858438,24.5218823207086,28.54321563282214
2012-12,27.9371256861205,35.4791655312794,21.2681739769935,29.46012713197531,23.921634012912,28.26437142058221
2013-01,39.9112645282011,35.3555797458244,39.958467502031,30.55587287766006,34.3901691554085,28.55292587143204
2013-02,53.9469410087391,36.80128252988236,46.6854001344491,32.53551278651309,43.277443085195,29.95985698562468
2013-03,28.4644259873633,35.99920307830462,19.7543584008826,31.94988357946498,23.4783255542869,29.30956236600713
2013-04,37.1967872652349,34.61013754609255,33.0931929805523,31.05707852714156,27.431573032168,28.00839618203267
2013-05,36.139354168843,35.305596322311,22.1766818751808,31.40032155960288,29.6032618820228,28.37848221364559
2013-06,26.4311626110705,33.77074285564845,19.0038312566944,29.72320119017539,20.8911948799123,27.37985637586869
2013-07,33.1622054243719,33.59680573160448,24.4278037794286,29.26961596634411,31.1260518996316,27.36698596438283
2013-08,45.2622167508158,35.32913473977741,40.2888191232731,29.92279768987429,39.2151920114978,29.03967190262297
2013-09,33.8787129240914,35.02752525093736,33.3358590849629,29.08838669115059,32.8801498424898,29.44702891870352
2013-10,62.1787949075607,37.87609055144453,57.4073871861026,31.99758074409573,57.119303942029,32.32134846818852
2013-11,77.8705535188645,41.86496206510639,76.6007806064506,36.16672965891679,72.249208286485,36.29862563200322
2013-12,59.4017217167619,44.48701173432651,50.1207903133684,38.5711143536147,57.6129487691445,39.1062351950226
2014-01,45.5939646139005,44.96057007480146,31.2504314113618,37.84544467939227,39.4380716523335,39.52689373643302
2014-02,38.5311797951137,43.67592330699934,42.2221611831205,37.47350810011488,36.5306789872026,38.96466339493364
2014-03,24.4141870219648,43.33840339321613,21.4872277386055,37.61791387825846,23.278892976584,38.94804401345841
2014-04,28.6224952815,42.62387906123823,23.0004890797735,36.77685521986023,20.2461466084018,38.34925847814456
2014-05,73.0041305034819,45.69594375579147,61.6476731506165,40.0661044928132,71.2315871920878,41.81828558731664
2014-06,33.6276514899033,46.29565116236088,31.7912197161958,41.13172019777165,32.1818004370195,42.75916938374224
2014-07,38.9576073515286,46.77860132295726,35.9244443497734,42.08977357863372,35.1669323674303,43.09590942272546
2014-08,43.9350004437054,46.6679999640314,51.1671376660183,42.99630012386248,46.2177614419555,43.67945687526361
2014-09,33.8111701887945,46.66237140275664,30.0810812497736,42.72506863759671,27.9571738733745,43.26920887783734
2014-10,74.7608855676602,47.71087895776494,54.9536207925871,42.52058810480375,68.9013451627969,44.25104564623467
2014-11,46.7672854631146,45.11893995311911,43.765558725017,39.78431961468428,47.4148536057819,42.1815160895094
2014-12,50.874015357123,44.40829775648254,43.8727053063237,39.26364586409722,42.7035738473035,40.93906817935598
2015-01,63.7126159437429,45.91818536730275,59.1832843614982,41.59138360994192,58.5205359145456,42.52927353454032
2015-02,23.5465979592644,44.66947021431529,14.5550732280125,39.28579294701625,19.6451920226882,41.12214962083079
